order_id,order_value,order_status,order_value_original,num_items,total_quantity,total_value,num_users,num_suppliers
order_1661,437.92,Approved,48367.644897071295,2,8,437.92,4,1
order_1662,2058.75,Rejected,11542.076703785815,5,25,2058.75,2,4
order_1663,2714.96,Approved,18291.859353961412,2,4,2714.9599999999996,4,2
order_1664,51.96,Approved,3476.4798267667024,1,4,51.96,4,1
order_1665,1445.93,Approved,25249.81597273364,4,7,1445.93,4,4
order_1666,166.42,Approved,44234.634342041856,3,13,166.42000000000002,4,3
order_1667,252.43,Approved,33058.74180759124,2,16,252.43,4,2
order_1668,1629.88,Approved,24058.75581504159,2,12,1629.88,4,2
order_1669,34.99,Approved,27297.846715157422,1,1,34.99,4,1
order_1670,399.83,Approved,42511.44590427993,4,17,399.83000000000004,4,4
order_1671,2159.95,Approved,22115.460698029485,4,5,2159.95,4,4
order_1672,296.95,Approved,44240.33081501105,2,5,296.95,4,1
order_1673,1330.4,Rejected,36647.8951046102,4,11,1330.4,2,3
order_1674,213.89,Rejected,38428.98144393749,5,11,213.89,3,5
order_1675,59.97,Approved,18930.930273360587,1,3,59.97,4,1
order_1676,104.97,Rejected,20628.499429723073,1,3,104.97,2,1
order_1677,879.96,Approved,28943.800550170436,2,4,879.96,4,2
order_1678,259.91,Rejected,10538.109792498235,2,9,259.90999999999997,2,2
order_1679,12.5,Approved,28107.92340443643,1,1,12.5,4,1
order_1680,15.99,Approved,4603.055737399249,1,1,15.99,4,1
order_1681,459.95,Approved,25708.52092703703,2,5,459.95000000000005,4,2
order_1682,1816.97,Approved,38455.80162065474,2,3,1816.97,4,2
order_1683,298.95,Approved,14706.313203575119,2,5,298.95000000000005,4,2
order_1684,569.81,Approved,49465.444330415405,4,19,569.81,4,3
order_1685,899.99,Approved,34339.53336582418,1,1,899.99,4,1
order_1686,4866.86,Approved,6821.739966455887,4,14,4866.86,4,4
order_1687,1041.92,Approved,48779.05795527542,4,8,1041.92,4,3
order_1688,1109.93,Approved,20301.28192370175,2,7,1109.93,4,2
order_1689,179.98,Approved,39949.964190666346,1,2,179.98,4,1
order_1690,578.91,Approved,17615.1796976757,4,9,578.9100000000001,4,3
order_1691,50.0,Approved,47008.479780813395,1,4,50.0,4,1
order_1692,17.98,Approved,37993.293442346905,1,2,17.98,4,1
order_1693,1399.96,Approved,10753.836196070048,1,4,1399.96,4,1
order_1694,1749.95,Approved,25947.003295033923,1,5,1749.95,4,1
order_1695,286.88,Approved,25503.817274961548,4,12,286.88,4,4
order_1696,2949.9,Rejected,3219.864270886662,3,10,2949.9,2,3
order_1697,869.95,Approved,7714.7823048085,2,5,869.95,4,2
order_1698,3604.89,Approved,17318.994562285592,4,11,3604.89,4,4
order_1699,921.88,Approved,24213.46336936431,5,12,921.88,4,4
order_1700,129.99,Approved,23392.439404860823,1,1,129.99,4,1
order_1701,642.43,Rejected,30706.7655977864,2,8,642.43,2,2
order_1702,337.89,Approved,26259.78087521544,4,11,337.89,4,3
order_1703,463.89,Approved,17070.326534189786,3,11,463.89,4,3
order_1704,95.94,Approved,31040.337932169223,1,6,95.94,4,1
order_1705,1499.94,Approved,8962.60024797003,1,6,1499.94,4,1
order_1706,2929.95,Approved,49540.17114049586,3,5,2929.9499999999994,4,3
order_1707,1891.96,Rejected,37226.6486681066,2,4,1891.96,2,2
order_1708,753.88,Approved,15662.482783887595,3,12,753.88,4,3
order_1709,44.97,Rejected,17482.29915543224,2,3,44.97,2,2
order_1710,1329.85,Rejected,41586.17991191142,3,15,1329.85,2,3
order_1711,691.95,Approved,27084.651663917943,2,5,691.95,4,2
order_1712,45.96,Rejected,35728.250515336455,3,4,45.96,2,3
order_1713,371.91,Approved,15689.737672133273,3,9,371.91,4,3
order_1714,6659.89,Approved,40971.69282894739,2,11,6659.89,4,2
order_1715,389.97,Approved,19049.53268342271,1,3,389.97,4,1
order_1716,379.98,Approved,34016.513231177814,2,2,379.98,4,2
order_1717,809.87,Approved,49015.00352777893,5,13,809.87,4,4
order_1718,217.95,Approved,29601.40495059053,2,5,217.95,4,2
order_1719,173.95,Approved,40040.98588257721,4,9,173.95,4,2
order_1720,1290.84,Approved,36540.88641504091,4,16,1290.8400000000001,4,4
order_1721,102.96,Approved,34714.13890893581,3,4,102.96000000000001,4,3
order_1722,179.94,Approved,2305.7105932278264,1,6,179.94,4,1
order_1723,129.99,Rejected,24254.920490167966,1,1,129.99,2,1
order_1724,59.96,Approved,48386.46411243049,1,4,59.96,4,1
order_1725,1949.91,Approved,39362.29558013965,2,9,1949.91,4,2
order_1726,17.97,Approved,39031.939233431534,1,3,17.97,4,1
order_1727,284.92,Approved,29304.08539734496,2,8,284.92,4,2
order_1728,679.92,Approved,36348.60550251903,2,8,679.9200000000001,4,2
order_1729,62.97,Approved,29592.640575334357,2,3,62.97,4,2
order_1730,2649.92,Approved,9355.091025586307,2,8,2649.92,4,2
order_1731,159.96,Approved,31822.23681612282,1,4,159.96,4,1
order_1732,5619.79,Approved,31367.054469553383,5,21,5619.79,4,4
order_1733,1049.97,Approved,42217.18912295495,1,3,1049.97,4,1
order_1734,199.93,Approved,8241.00970671626,4,7,199.93,4,4
order_1735,107.94,Approved,34355.61785748327,2,6,107.94,4,2
order_1736,183.93,Approved,2546.9551537628695,3,7,183.93,4,2
order_1737,5748.4,Approved,47462.05336843077,5,11,5748.4,4,4
order_1738,399.98,Approved,6384.880545351145,1,2,399.98,4,1
order_1739,2999.93,Approved,1927.931007824016,2,7,2999.9300000000003,4,2
order_1740,451.93,Approved,16370.931688846906,3,7,451.93,4,3
order_1741,29.99,Approved,8420.131647847928,1,1,29.99,4,1
order_1742,1749.95,Approved,34834.51278500775,1,5,1749.95,4,1
order_1743,16.99,Approved,21108.49305681255,1,1,16.99,4,1
order_1744,349.99,Approved,38973.642788547455,1,1,349.99,4,1
order_1745,839.94,Approved,46105.52654496332,4,6,839.94,4,4
order_1746,1049.97,Approved,43768.0677367037,1,3,1049.97,4,1
order_1747,263.95,Approved,37056.026292165385,3,5,263.95,4,3
order_1748,199.92,Approved,4051.7830147071654,1,8,199.92,4,1
order_1749,376.88,Approved,7766.0418034753,4,12,376.88,4,3
order_1750,14.99,Approved,11159.74354359099,1,1,14.99,4,1
order_1751,172.91,Approved,16927.427186876685,3,9,172.91,4,3
order_1752,1412.95,Approved,33449.1131860031,2,5,1412.95,4,2
order_1753,151.97,Approved,26748.380418601733,2,3,151.97,4,2
order_1754,18.99,Approved,16373.87733815304,1,1,18.99,4,1
order_1755,1539.92,Approved,9485.938769009059,2,8,1539.92,4,2
order_1756,84.95,Approved,45694.08388527651,1,5,84.95,4,1
order_1757,199.99,Approved,17774.02386641046,1,1,199.99,4,1
order_1758,79.98,Rejected,18360.062443595827,2,2,79.98,3,2
order_1759,1799.98,Approved,38827.4994232883,1,2,1799.98,4,1
order_1760,139.93,Approved,36325.303505037344,1,7,139.93,4,1
order_1761,12.99,Approved,32522.145899973613,1,1,12.99,4,1
order_1762,289.95,Approved,34972.35219146122,2,5,289.95,4,2
order_1763,246.95,Rejected,30893.752423858827,4,5,246.95,2,3
order_1764,3449.88,Approved,10420.944287698956,2,12,3449.88,4,1
order_1765,63.96,Rejected,13079.437640840659,2,4,63.959999999999994,3,2
order_1766,569.93,Approved,28346.245889562804,2,7,569.93,4,2
order_1767,31.98,Approved,12018.48486164802,1,2,31.98,4,1
order_1768,807.81,Rejected,48672.62075193788,4,19,807.8100000000001,2,4
order_1769,5.99,Rejected,15583.113698568486,1,1,5.99,2,1
order_1770,109.94,Approved,15161.202732772721,2,6,109.94,4,2
order_1771,98.96,Approved,11156.611947877373,2,4,98.96,4,2
order_1772,385.89,Approved,35544.42472726964,2,11,385.89,4,2
order_1773,155.92,Approved,16534.996505903953,2,8,155.92,4,2
order_1774,94.98,Approved,18091.355535864022,2,2,94.97999999999999,4,2
order_1775,247.47,Approved,46751.31836376923,2,6,247.47,4,2
order_1776,524.8,Approved,39974.86244411434,4,20,524.8,4,3
order_1777,79.98,Approved,14399.41930101573,1,2,79.98,4,1
order_1778,859.88,Approved,6971.831180903038,4,12,859.88,4,3
order_1779,318.92,Approved,34154.49004334474,2,8,318.92,4,2
order_1780,1169.95,Approved,19605.01508334474,2,5,1169.95,4,2
order_1781,31.98,Rejected,49027.86632874675,1,2,31.98,2,1
order_1782,274.98,Rejected,41100.49554639756,2,2,274.98,3,1
order_1783,307.89,Approved,47775.834306181605,3,11,307.89,4,3
order_1784,799.96,Approved,40426.17586387195,1,4,799.96,4,1
order_1785,675.83,Approved,15232.179947653844,5,17,675.8299999999999,4,4
order_1786,50.0,Approved,15093.886739092855,1,4,50.0,4,1
order_1787,455.92,Approved,35992.92308742137,2,8,455.91999999999996,4,2
order_1788,990.92,Approved,17971.81219068521,2,8,990.9200000000001,4,2
order_1789,74.97,Rejected,22676.429481376934,1,3,74.97,2,1
order_1790,5539.87,Approved,13565.754798200622,2,13,5539.87,4,2
order_1791,125.96,Approved,24474.883887807675,2,4,125.96,4,2
order_1792,5429.93,Approved,10901.332352829228,2,7,5429.929999999999,4,2
order_1793,11.98,Rejected,27390.318261723984,1,2,11.98,2,1
order_1794,309.91,Approved,46718.17275538208,3,9,309.91,4,3
order_1795,67.96,Approved,35112.39373169431,1,4,67.96,4,1
order_1796,94.95,Approved,7726.374785245224,1,5,94.95,4,1
order_1797,94.95,Approved,31168.17468631012,1,5,94.95,4,1
order_1798,962.76,Approved,29754.694429969943,4,24,962.76,4,3
order_1799,21.49,Approved,12880.443882104053,2,2,21.490000000000002,4,2
order_1800,249.99,Approved,33821.86427976209,1,1,249.99,4,1
order_1801,24.99,Approved,27021.03299690716,1,1,24.99,4,1
order_1802,49.94,Approved,32259.284097023243,2,6,49.94,4,2
order_1803,72.97,Approved,3572.0642351336764,2,3,72.97,4,2
order_1804,972.8,Approved,21251.76693636467,5,20,972.8,4,5
order_1805,229.94,Approved,36150.54475626194,2,6,229.94,4,2
order_1806,3174.9,Approved,5926.700334090047,2,10,3174.8999999999996,4,2
order_1807,1399.96,Approved,38767.53684681568,1,4,1399.96,4,1
order_1808,1799.87,Approved,1253.8908739493716,3,13,1799.8700000000001,4,3
order_1809,37.98,Approved,27967.275723201215,1,2,37.98,4,1
order_1810,2347.93,Approved,46525.88432832891,5,7,2347.93,4,4
order_1811,29.98,Approved,20938.46512579729,2,2,29.979999999999997,4,2
order_1812,199.99,Approved,46816.57283121142,1,1,199.99,4,1
order_1813,479.93,Approved,44041.581454197185,2,7,479.92999999999995,4,2
order_1814,179.94,Rejected,24394.977501603928,1,6,179.94,2,1
order_1815,1799.98,Approved,10773.342758712482,1,2,1799.98,4,1
order_1816,780.83,Approved,48231.78790565585,5,17,780.83,4,5
order_1817,259.98,Approved,16737.217403839168,1,2,259.98,4,1
order_1818,151.92,Rejected,32648.99797662322,1,8,151.92,2,1
order_1819,63.96,Approved,45488.9109780455,1,4,63.96,4,1
order_1820,29.95,Approved,5383.5753050643,1,5,29.95,4,1
order_1821,1881.89,Approved,29132.53430559329,4,11,1881.89,4,4
order_1822,44.97,Rejected,27222.461567786628,1,3,44.97,2,1
order_1823,562.92,Rejected,36432.76623387874,4,8,562.9200000000001,2,3
order_1824,53.94,Approved,46896.799607780675,1,6,53.94,4,1
order_1825,519.96,Approved,45748.25655782277,1,4,519.96,4,1
order_1826,3618.29,Approved,9578.173998567192,5,22,3618.29,4,5
order_1827,1049.97,Approved,44230.00368507682,1,3,1049.97,4,1
order_1828,1954.89,Approved,9613.646669404265,4,11,1954.89,4,4
order_1829,89.97,Approved,46062.10578069577,1,3,89.97,4,1
order_1830,364.98,Approved,49861.418351336986,3,8,364.98,4,3
order_1831,215.94,Approved,20452.734139636683,2,6,215.94,4,2
order_1832,29.98,Approved,25273.81096876613,1,2,29.98,4,1
order_1833,65.94,Approved,46893.82849411038,2,6,65.94,4,2
order_1834,412.86,Approved,48144.43762408378,2,14,412.86,4,2
order_1835,19.99,Approved,46375.945196925706,1,1,19.99,4,1
order_1836,495.91,Rejected,43960.41522797824,3,9,495.91,2,3
order_1837,12.99,Approved,1454.0912555248894,1,1,12.99,4,1
order_1838,35.94,Approved,28830.131564560274,1,6,35.94,4,1
order_1839,39.99,Rejected,6257.7338479033615,1,1,39.99,2,1
order_1840,799.96,Approved,49166.70053017932,1,4,799.96,4,1
order_1841,699.98,Approved,14943.520965152267,1,2,699.98,4,1
order_1842,369.94,Approved,49465.87403434744,3,6,369.94,4,3
order_1843,1599.86,Approved,27621.72369429177,3,14,1599.8600000000001,4,3
order_1844,2188.43,Approved,25201.708596749137,5,12,2188.4300000000003,4,5
order_1845,923.95,Approved,46989.46458530275,2,5,923.95,4,2
order_1846,251.91,Approved,42701.92719032184,2,9,251.91,4,2
order_1847,337.89,Approved,23933.017681308214,2,11,337.89,4,2
order_1848,255.96,Approved,10447.758515416679,2,4,255.96,4,2
order_1849,137.97,Approved,6519.691289987569,1,3,137.97,4,1
order_1850,1999.92,Approved,8962.218864447193,1,8,1999.92,4,1
order_1851,397.91,Approved,23486.809080585695,2,9,397.91,4,2
order_1852,82.49,Approved,13605.979131246437,2,6,82.49,4,2
order_1853,2349.9,Approved,10123.754387275318,4,10,2349.8999999999996,4,3
order_1854,1224.92,Rejected,37094.27687912059,2,8,1224.92,2,2
order_1855,138.96,Approved,39747.61555683753,2,4,138.96,4,2
order_1856,179.97,Approved,28821.279898626028,1,3,179.97,4,1
order_1857,137.97,Approved,38106.854762620496,1,3,137.97,4,1
order_1858,1056.92,Approved,9599.250778084772,2,8,1056.92,4,2
order_1859,39.99,Approved,42951.17870939943,1,1,39.99,4,1
order_1860,2712.96,Approved,44955.09532741478,2,4,2712.9599999999996,4,2
order_1861,586.88,Rejected,41522.50143853917,4,12,586.88,2,4
order_1862,16.99,Approved,26248.75228903,1,1,16.99,4,1
order_1863,69.98,Approved,5250.1507225694395,1,2,69.98,4,1
order_1864,774.96,Approved,33793.536817087755,2,4,774.96,4,2
order_1865,63.96,Approved,10054.27885131966,1,4,63.96,4,1
order_1866,947.84,Approved,7889.981906080624,4,16,947.8400000000001,4,4
order_1867,64.99,Approved,16856.481834169055,2,3,64.99000000000001,4,2
order_1868,2817.89,Approved,13154.307099690106,2,11,2817.89,4,2
order_1869,145.92,Approved,13778.47857620675,2,8,145.92000000000002,4,1
order_1870,339.94,Approved,12540.541387275161,4,6,339.94,4,4
order_1871,409.89,Approved,37934.075937291396,2,11,409.89,4,2
order_1872,703.92,Approved,47747.70631009072,2,8,703.9200000000001,4,2
order_1873,371.93,Approved,15795.346144889121,2,11,371.93,4,2
order_1874,2449.93,Approved,36421.243891648875,1,7,2449.93,4,1
order_1875,165.96,Approved,1560.3509755142315,3,4,165.95999999999998,4,2
order_1876,1249.95,Approved,33030.48498643974,1,5,1249.95,4,1
order_1877,252.96,Approved,34945.660930714206,3,6,252.95999999999998,4,3
order_1878,139.96,Approved,4044.0922582262697,1,4,139.96,4,1
order_1879,139.98,Approved,6793.017542394657,1,2,139.98,4,1
order_1880,1702.84,Approved,16033.51075817737,5,16,1702.8400000000001,4,4
order_1881,529.97,Approved,20865.414035451467,2,3,529.97,4,1
order_1882,7303.84,Approved,25623.50309068109,2,16,7303.84,4,2
order_1883,899.99,Rejected,44860.80012099645,1,1,899.99,2,1
order_1884,23.96,Approved,35474.29472001054,1,4,23.96,4,1
order_1885,51.96,Approved,16237.919470848356,1,4,51.96,4,1
order_1886,15.99,Approved,6753.37154639404,1,1,15.99,4,1
order_1887,191.38,Approved,45890.38890668113,4,15,191.38,4,4
order_1888,131.91,Approved,15456.842407656093,3,9,131.91,4,3
order_1889,1192.95,Approved,31116.6469590486,4,11,1192.95,4,4
order_1890,1381.89,Approved,11737.301445831852,3,11,1381.89,4,3
order_1891,467.86,Rejected,7544.870327643403,3,14,467.86,2,3
order_1892,165.9,Approved,8506.092669769781,2,10,165.9,4,2
order_1893,414.96,Approved,37639.00702039197,3,4,414.96000000000004,4,3
order_1894,2249.91,Approved,30681.2084563644,1,9,2249.91,4,1
order_1895,149.93,Approved,21376.43515613001,2,7,149.93,4,2
order_1896,57.95,Approved,27912.490932099874,2,5,57.949999999999996,4,2
order_1897,1014.94,Approved,24070.575767086262,4,6,1014.94,4,4
order_1898,196.97,Approved,27338.36669696684,2,3,196.97,4,2
order_1899,15.99,Approved,33540.627527643526,1,1,15.99,4,1
order_1900,426.91,Approved,11702.16951020897,3,11,426.90999999999997,4,2
order_1901,100.0,Approved,13125.80603612031,1,8,100.0,4,1
order_1902,735.92,Approved,37982.2379365184,2,8,735.9200000000001,4,2
order_1903,259.98,Approved,43783.61786589893,1,2,259.98,4,1
order_1904,4763.88,Approved,5011.645017190469,3,12,4763.88,4,3
order_1905,84.96,Approved,22890.650897327683,3,4,84.96000000000001,4,3
order_1906,574.98,Approved,35484.540132637754,2,8,574.98,4,2
order_1907,849.97,Approved,4827.033385224569,2,3,849.97,4,1
order_1908,399.97,Approved,28644.267391400266,2,3,399.97,4,2
order_1909,72.98,Approved,4026.144330277506,2,2,72.98,4,2
order_1910,149.99,Rejected,27834.813186835643,1,1,149.99,2,1
order_1911,39.99,Approved,25768.865748537195,1,1,39.99,4,1
order_1912,549.93,Approved,29062.382037165367,2,7,549.9300000000001,4,2
order_1913,59.99,Approved,8342.766687738302,1,1,59.99,4,1
order_1914,44.97,Approved,17077.76424936812,1,3,44.97,4,1
order_1915,17.97,Approved,26496.735518054564,1,3,17.97,4,1
order_1916,1134.91,Approved,6695.761087048547,3,9,1134.91,4,2
order_1917,74.97,Approved,11064.672791428717,1,3,74.97,4,1
order_1918,71.92,Approved,29574.23624360986,1,8,71.92,4,1
order_1919,39.99,Approved,5456.140578132704,1,1,39.99,4,1
order_1920,59.99,Rejected,26008.392347608893,1,1,59.99,2,1
order_1921,165.88,Approved,40625.912075684624,5,12,165.88,4,4
order_1922,1874.95,Approved,23218.182708809316,2,5,1874.95,4,2
order_1923,29.98,Approved,26149.144316880433,1,2,29.98,4,1
order_1924,389.97,Approved,23383.125309881925,1,3,389.97,4,1
order_1925,625.85,Rejected,3829.1022656937134,3,15,625.85,2,3
order_1926,64.95,Approved,23656.53698120726,1,5,64.95,4,1
order_1927,616.87,Approved,40538.852275165234,3,13,616.87,4,2
order_1928,489.88,Approved,36440.72391142511,3,12,489.88,4,2
order_1929,129.99,Approved,20401.486787709615,1,1,129.99,4,1
order_1930,860.88,Rejected,41006.2080707234,2,12,860.88,2,2
order_1931,12.99,Approved,37544.41965875897,1,1,12.99,4,1
order_1932,40.95,Approved,29337.251987892734,2,5,40.95,4,2
order_1933,620.81,Approved,3219.2003336636108,5,19,620.81,4,4
order_1934,1580.82,Approved,17881.91446154459,5,18,1580.8200000000002,4,4
order_1935,51.96,Approved,4124.235693492077,1,4,51.96,4,1
order_1936,799.84,Approved,49712.05936336909,4,16,799.84,4,4
order_1937,319.92,Approved,46794.55714536238,1,8,319.92,4,1
order_1938,1111.88,Approved,4381.938161855376,5,12,1111.88,4,4
order_1939,317.42,Approved,46755.002566661606,2,11,317.42,4,1
order_1940,79.94,Approved,2555.0086801308726,3,6,79.94,4,3
order_1941,5.99,Approved,21034.479855143167,1,1,5.99,4,1
order_1942,1431.84,Approved,38679.63106659066,5,16,1431.8400000000001,4,5
order_1943,1264.85,Approved,38525.55646326188,3,15,1264.85,4,3
order_1944,25.0,Approved,48938.330961280946,1,2,25.0,4,1
order_1945,259.98,Approved,32648.16008676101,1,2,259.98,4,1
order_1946,629.93,Approved,21597.735005234066,1,7,629.93,4,1
order_1947,1799.98,Approved,49649.973330463064,1,2,1799.98,4,1
order_1948,1787.9,Approved,19741.50132371723,3,10,1787.9,4,3
order_1949,1241.89,Approved,43611.39398022471,4,11,1241.89,4,4
order_1950,3599.91,Approved,45431.59826470406,2,9,3599.91,4,2
order_1951,38.97,Approved,19406.631156297393,1,3,38.97,4,1
order_1952,618.95,Approved,34453.78735097553,2,5,618.95,4,2
order_1953,2449.93,Approved,33427.83436814794,2,7,2449.9300000000003,4,2
order_1954,4832.38,Approved,27425.71293202415,4,13,4832.38,4,4
order_1955,699.98,Approved,33023.170822516404,1,2,699.98,4,1
order_1956,258.98,Approved,18040.72446981836,2,2,258.98,4,2
order_1957,799.92,Approved,9745.207821201473,2,8,799.9200000000001,4,2
order_1958,4656.76,Approved,27325.66583350206,5,24,4656.76,4,4
order_1959,44.97,Approved,26913.284437656454,2,3,44.97,4,2
order_1960,449.95,Rejected,36665.048904400275,1,5,449.95,2,1
order_1961,15.99,Approved,11911.820582347058,1,1,15.99,4,1
order_1962,95.94,Rejected,1170.1914523004812,1,6,95.94,2,1
order_1963,690.91,Approved,2114.031038776363,3,9,690.9100000000001,4,3
order_1964,12.99,Approved,15619.786446446109,1,1,12.99,4,1
order_1965,29.99,Approved,34001.49303105179,1,1,29.99,4,1
order_1966,311.96,Approved,27677.82161222602,3,4,311.96000000000004,4,3
order_1967,167.48,Approved,27064.74681634118,2,9,167.48000000000002,4,2
order_1968,471.95,Approved,41344.661431413435,3,5,471.95000000000005,4,3
order_1969,399.87,Approved,13128.089886685002,2,13,399.87,4,2
order_1970,632.84,Approved,17961.82701439371,4,16,632.84,4,4
order_1971,1899.92,Approved,14506.836661961239,2,8,1899.92,4,2
order_1972,4518.94,Rejected,46933.10769561827,2,6,4518.94,2,2
order_1973,209.92,Approved,36526.173349537,2,8,209.92,4,2
order_1974,401.89,Approved,6529.387299557389,2,11,401.89,4,2
order_1975,2699.97,Approved,40664.43099342053,1,3,2699.97,4,1
order_1976,103.92,Approved,21542.78932609585,2,8,103.92,4,2
order_1977,84.95,Approved,38536.61990818127,1,5,84.95,4,1
order_1978,673.89,Approved,44304.07447042335,4,11,673.8900000000001,4,3
order_1979,1382.85,Approved,1766.644021813929,4,15,1382.85,4,4
order_1980,299.98,Approved,11097.999470660494,1,2,299.98,4,1
order_1981,539.92,Approved,5943.938941532844,3,8,539.9200000000001,4,3
order_1982,74.97,Approved,2645.237511959759,1,3,74.97,4,1
order_1983,199.99,Approved,30291.45993984608,1,1,199.99,4,1
order_1984,18.99,Approved,35461.027076381506,1,1,18.99,4,1
order_1985,437.91,Approved,3385.139740943706,2,9,437.91,4,2
order_1986,119.98,Approved,37286.51284551322,1,2,119.98,4,1
order_1987,139.97,Approved,20711.00218973441,2,3,139.97,4,2
order_1988,69.98,Approved,12482.62464589052,1,2,69.98,4,1
order_1989,6319.92,Rejected,11646.191298700118,2,8,6319.92,3,1
order_1990,1144.92,Approved,43322.78189083276,3,10,1144.92,4,3
order_1991,8.99,Approved,3765.757716198586,1,1,8.99,4,1
order_1992,553.92,Approved,25690.89659810579,2,8,553.9200000000001,4,2
order_1993,34.99,Approved,15173.909116342023,1,1,34.99,4,1
order_1994,119.96,Approved,40973.526581402526,1,4,119.96,4,1
order_1995,67.45,Approved,36844.356672684895,2,8,67.45,4,2
order_1996,2864.91,Approved,16626.28112209041,4,9,2864.91,4,4
order_1997,309.98,Approved,30297.966039585855,2,2,309.98,4,2
order_1998,197.91,Approved,33954.06317040877,4,9,197.91,4,4
order_1999,29.95,Approved,16712.59065425617,1,5,29.95,4,1
order_2000,2272.84,Approved,15786.45732206596,5,16,2272.84,4,4
