order_id,item_id,quantity,unit_price,line_total
order_1539,I014,3,129.99,389.97
order_1539,I023,3,69.99,209.97
order_1539,I001,1,8.99,8.99
order_1539,I010,1,59.99,59.99
order_1540,I024,1,16.99,16.99
order_1541,I001,2,8.99,17.98
order_1542,I023,5,69.99,349.95
order_1543,I011,7,199.99,1399.93
order_1543,I019,5,34.99,174.95
order_1543,I008,3,89.99,269.97
order_1543,I001,2,8.99,17.98
order_1544,I007,1,12.99,12.99
order_1545,I022,9,45.99,413.91
order_1545,I017,1,12.99,12.99
order_1546,I015,2,39.99,79.98
order_1547,I021,5,18.99,94.95
order_1548,I019,4,34.99,139.96
order_1549,I010,3,59.99,179.97
order_1549,I005,3,899.99,2699.97
order_1549,I020,8,14.99,119.92
order_1549,I013,3,149.99,449.97
order_1550,I001,5,8.99,44.95
order_1550,I003,2,5.99,11.98
order_1551,I011,1,199.99,199.99
order_1551,I010,3,59.99,179.97
order_1552,I016,3,19.99,59.97
order_1553,I024,1,16.99,16.99
order_1553,I001,3,8.99,26.97
order_1554,I004,3,15.99,47.97
order_1555,I023,1,69.99,69.99
order_1555,I006,2,29.99,59.98
order_1555,I001,3,8.99,26.97
order_1555,I010,1,59.99,59.99
order_1555,I018,4,24.99,99.96
order_1556,I022,1,45.99,45.99
order_1557,I005,2,899.99,1799.98
order_1557,I018,5,24.99,124.95
order_1558,I011,2,199.99,399.98
order_1558,I012,4,349.99,1399.96
order_1558,I006,2,29.99,59.98
order_1559,I017,3,12.99,38.97
order_1560,I017,2,12.99,25.98
order_1560,I007,2,12.99,25.98
order_1561,I013,4,149.99,599.96
order_1561,I014,6,129.99,779.94
order_1562,I019,3,34.99,104.97
order_1563,I023,1,69.99,69.99
order_1564,I016,6,19.99,119.94
order_1564,I020,2,14.99,29.98
order_1564,I018,2,24.99,49.98
order_1565,I023,3,69.99,209.97
order_1566,I022,2,45.99,91.98
order_1566,I021,4,18.99,75.96
order_1566,I016,3,19.99,59.97
order_1566,I023,1,69.99,69.99
order_1567,I023,3,69.99,209.97
order_1567,I004,2,15.99,31.98
order_1567,I005,7,899.99,6299.93
order_1568,I020,2,14.99,29.98
order_1568,I023,1,69.99,69.99
order_1569,I015,2,39.99,79.98
order_1569,I009,4,249.99,999.96
order_1569,I021,1,18.99,18.99
order_1569,I001,5,8.99,44.95
order_1570,I010,6,59.99,359.94
order_1570,I019,2,34.99,69.98
order_1571,I023,1,69.99,69.99
order_1571,I008,2,89.99,179.98
order_1571,I022,2,45.99,91.98
order_1572,I021,4,18.99,75.96
order_1572,I003,4,5.99,23.96
order_1572,I013,1,149.99,149.99
order_1573,I023,2,69.99,139.98
order_1574,I011,1,199.99,199.99
order_1574,I007,1,12.99,12.99
order_1574,I012,4,349.99,1399.96
order_1574,I020,7,14.99,104.93
order_1575,I004,2,15.99,31.98
order_1575,I022,9,45.99,413.91
order_1576,I014,3,129.99,389.97
order_1577,I013,3,149.99,449.97
order_1577,I018,2,24.99,49.98
order_1578,I013,1,149.99,149.99
order_1579,I017,1,12.99,12.99
order_1579,I013,5,149.99,749.95
order_1579,I021,2,18.99,37.98
order_1580,I010,3,59.99,179.97
order_1581,I017,2,12.99,25.98
order_1581,I011,1,199.99,199.99
order_1581,I002,7,12.5,87.5
order_1582,I004,1,15.99,15.99
order_1583,I004,4,15.99,63.96
order_1583,I010,3,59.99,179.97
order_1583,I013,2,149.99,299.98
order_1583,I011,7,199.99,1399.93
order_1583,I024,3,16.99,50.97
order_1584,I009,5,249.99,1249.95
order_1584,I019,2,34.99,69.98
order_1585,I004,1,15.99,15.99
order_1585,I023,6,69.99,419.94
order_1586,I001,3,8.99,26.97
order_1587,I012,2,349.99,699.98
order_1588,I008,7,89.99,629.93
order_1588,I003,1,5.99,5.99
order_1589,I017,1,12.99,12.99
order_1589,I004,5,15.99,79.95
order_1589,I010,1,59.99,59.99
order_1590,I001,4,8.99,35.96
order_1591,I015,1,39.99,39.99
order_1591,I010,4,59.99,239.96
order_1592,I006,7,29.99,209.93
order_1592,I015,2,39.99,79.98
order_1592,I018,6,24.99,149.94
order_1593,I004,2,15.99,31.98
order_1594,I020,1,14.99,14.99
order_1595,I001,8,8.99,71.92
order_1595,I010,4,59.99,239.96
order_1596,I002,1,12.5,12.5
order_1596,I019,5,34.99,174.95
order_1596,I013,1,149.99,149.99
order_1597,I018,7,24.99,174.93
order_1598,I018,2,24.99,49.98
order_1599,I013,4,149.99,599.96
order_1599,I005,1,899.99,899.99
order_1600,I003,1,5.99,5.99
order_1600,I014,1,129.99,129.99
order_1600,I023,1,69.99,69.99
order_1600,I021,1,18.99,18.99
order_1601,I023,5,69.99,349.95
order_1601,I019,5,34.99,174.95
order_1602,I022,7,45.99,321.93
order_1602,I020,3,14.99,44.97
order_1602,I017,3,12.99,38.97
order_1602,I002,3,12.5,37.5
order_1603,I009,3,249.99,749.97
order_1604,I013,8,149.99,1199.92
order_1604,I022,6,45.99,275.94
order_1605,I009,1,249.99,249.99
order_1605,I008,4,89.99,359.96
order_1605,I019,1,34.99,34.99
order_1606,I004,1,15.99,15.99
order_1606,I022,4,45.99,183.96
order_1607,I015,2,39.99,79.98
order_1608,I004,1,15.99,15.99
order_1608,I023,1,69.99,69.99
order_1608,I009,3,249.99,749.97
order_1608,I008,6,89.99,539.94
order_1609,I009,3,249.99,749.97
order_1609,I012,6,349.99,2099.94
order_1610,I008,2,89.99,179.98
order_1610,I005,1,899.99,899.99
order_1611,I021,3,18.99,56.97
order_1611,I015,4,39.99,159.96
order_1611,I009,1,249.99,249.99
order_1612,I006,5,29.99,149.95
order_1612,I009,2,249.99,499.98
order_1612,I015,3,39.99,119.97
order_1613,I009,1,249.99,249.99
order_1614,I024,2,16.99,33.98
order_1614,I008,6,89.99,539.94
order_1614,I011,4,199.99,799.96
order_1614,I015,8,39.99,319.92
order_1614,I021,6,18.99,113.94
order_1615,I020,1,14.99,14.99
order_1615,I023,1,69.99,69.99
order_1615,I010,6,59.99,359.94
order_1615,I002,4,12.5,50.0
order_1616,I001,6,8.99,53.94
order_1617,I024,2,16.99,33.98
order_1617,I014,1,129.99,129.99
order_1617,I021,1,18.99,18.99
order_1617,I007,1,12.99,12.99
order_1618,I016,2,19.99,39.98
order_1618,I005,1,899.99,899.99
order_1619,I022,2,45.99,91.98
order_1620,I010,1,59.99,59.99
order_1621,I017,1,12.99,12.99
order_1622,I010,5,59.99,299.95
order_1622,I004,3,15.99,47.97
order_1622,I002,3,12.5,37.5
order_1623,I018,4,24.99,99.96
order_1624,I013,7,149.99,1049.93
order_1624,I024,2,16.99,33.98
order_1624,I014,9,129.99,1169.91
order_1624,I020,1,14.99,14.99
order_1624,I012,1,349.99,349.99
order_1625,I016,4,19.99,79.96
order_1626,I016,2,19.99,39.98
order_1626,I001,1,8.99,8.99
order_1627,I015,2,39.99,79.98
order_1627,I008,5,89.99,449.95
order_1627,I001,1,8.99,8.99
order_1627,I012,2,349.99,699.98
order_1627,I009,1,249.99,249.99
order_1628,I018,1,24.99,24.99
order_1628,I010,1,59.99,59.99
order_1629,I022,1,45.99,45.99
order_1629,I011,1,199.99,199.99
order_1629,I017,3,12.99,38.97
order_1629,I013,5,149.99,749.95
order_1629,I023,3,69.99,209.97
order_1630,I016,5,19.99,99.95
order_1630,I019,1,34.99,34.99
order_1630,I014,4,129.99,519.96
order_1630,I015,6,39.99,239.94
order_1630,I021,1,18.99,18.99
order_1631,I014,1,129.99,129.99
order_1631,I022,1,45.99,45.99
order_1632,I003,8,5.99,47.92
order_1632,I024,2,16.99,33.98
order_1633,I024,4,16.99,67.96
order_1633,I012,1,349.99,349.99
order_1633,I005,10,899.99,8999.9
order_1634,I012,3,349.99,1049.97
order_1634,I024,7,16.99,118.93
order_1634,I022,2,45.99,91.98
order_1634,I013,6,149.99,899.94
order_1634,I020,3,14.99,44.97
order_1635,I009,1,249.99,249.99
order_1636,I006,4,29.99,119.96
order_1637,I012,4,349.99,1399.96
order_1637,I024,3,16.99,50.97
order_1638,I001,6,8.99,53.94
order_1638,I014,1,129.99,129.99
order_1639,I009,1,249.99,249.99
order_1639,I021,1,18.99,18.99
order_1640,I009,1,249.99,249.99
order_1641,I011,5,199.99,999.95
order_1641,I024,1,16.99,16.99
order_1642,I024,4,16.99,67.96
order_1642,I009,5,249.99,1249.95
order_1642,I005,9,899.99,8099.91
order_1642,I002,2,12.5,25.0
order_1642,I014,1,129.99,129.99
order_1643,I018,2,24.99,49.98
order_1643,I023,8,69.99,559.92
order_1643,I017,3,12.99,38.97
order_1643,I002,1,12.5,12.5
order_1644,I010,6,59.99,359.94
order_1644,I001,4,8.99,35.96
order_1644,I003,1,5.99,5.99
order_1644,I024,2,16.99,33.98
order_1645,I010,8,59.99,479.92
order_1645,I006,2,29.99,59.98
order_1646,I012,6,349.99,2099.94
order_1647,I022,1,45.99,45.99
order_1647,I021,8,18.99,151.92
order_1648,I008,8,89.99,719.92
order_1648,I019,8,34.99,279.92
order_1648,I015,2,39.99,79.98
order_1649,I013,2,149.99,299.98
order_1649,I002,5,12.5,62.5
order_1650,I024,2,16.99,33.98
order_1650,I018,2,24.99,49.98
order_1651,I023,4,69.99,279.96
order_1651,I003,3,5.99,17.97
order_1651,I024,5,16.99,84.95
order_1652,I005,7,899.99,6299.93
order_1653,I010,2,59.99,119.98
order_1653,I014,2,129.99,259.98
order_1654,I006,3,29.99,89.97
order_1654,I012,5,349.99,1749.95
order_1655,I010,1,59.99,59.99
order_1656,I012,4,349.99,1399.96
order_1656,I010,4,59.99,239.96
order_1656,I023,6,69.99,419.94
order_1656,I004,6,15.99,95.94
order_1656,I015,2,39.99,79.98
order_1657,I018,2,24.99,49.98
order_1657,I016,1,19.99,19.99
order_1657,I024,3,16.99,50.97
order_1658,I008,5,89.99,449.95
order_1659,I024,1,16.99,16.99
order_1659,I013,3,149.99,449.97
order_1659,I016,3,19.99,59.97
order_1660,I020,2,14.99,29.98
order_1660,I005,5,899.99,4499.95
order_1661,I023,6,69.99,419.94
order_1661,I001,2,8.99,17.98
order_1662,I018,7,24.99,174.93
order_1662,I023,5,69.99,349.95
order_1662,I024,2,16.99,33.98
order_1662,I010,10,59.99,599.9
order_1662,I005,1,899.99,899.99
order_1663,I005,3,899.99,2699.97
order_1663,I020,1,14.99,14.99
order_1664,I017,4,12.99,51.96
order_1665,I022,1,45.99,45.99
order_1665,I013,3,149.99,449.97
order_1665,I005,1,899.99,899.99
order_1665,I018,2,24.99,49.98
order_1666,I017,7,12.99,90.93
order_1666,I002,5,12.5,62.5
order_1666,I007,1,12.99,12.99
order_1667,I016,7,19.99,139.93
order_1667,I002,9,12.5,112.5
order_1668,I022,5,45.99,229.95
order_1668,I011,7,199.99,1399.93
order_1669,I019,1,34.99,34.99
order_1670,I006,3,29.99,89.97
order_1670,I007,5,12.99,64.95
order_1670,I019,2,34.99,69.98
order_1670,I018,7,24.99,174.93
order_1671,I005,2,899.99,1799.98
order_1671,I011,1,199.99,199.99
order_1671,I008,1,89.99,89.99
order_1671,I023,1,69.99,69.99
order_1672,I024,1,16.99,16.99
order_1672,I023,4,69.99,279.96
order_1673,I007,1,12.99,12.99
order_1673,I019,3,34.99,104.97
order_1673,I011,6,199.99,1199.94
order_1673,I002,1,12.5,12.5
order_1674,I017,3,12.99,38.97
order_1674,I021,1,18.99,18.99
order_1674,I001,4,8.99,35.96
order_1674,I006,2,29.99,59.98
order_1674,I010,1,59.99,59.99
order_1675,I016,3,19.99,59.97
order_1676,I019,3,34.99,104.97
order_1677,I009,3,249.99,749.97
order_1677,I014,1,129.99,129.99
order_1678,I016,1,19.99,19.99
order_1678,I006,8,29.99,239.92
order_1679,I002,1,12.5,12.5
order_1680,I004,1,15.99,15.99
order_1681,I016,3,19.99,59.97
order_1681,I011,2,199.99,399.98
order_1682,I024,1,16.99,16.99
order_1682,I005,2,899.99,1799.98
order_1683,I017,3,12.99,38.97
order_1683,I014,2,129.99,259.98
order_1684,I022,4,45.99,183.96
order_1684,I006,6,29.99,179.94
order_1684,I023,1,69.99,69.99
order_1684,I024,8,16.99,135.92
order_1685,I005,1,899.99,899.99
order_1686,I011,6,199.99,1199.94
order_1686,I005,4,899.99,3599.96
order_1686,I015,1,39.99,39.99
order_1686,I001,3,8.99,26.97
order_1687,I017,1,12.99,12.99
order_1687,I001,1,8.99,8.99
order_1687,I008,3,89.99,269.97
order_1687,I009,3,249.99,749.97
order_1688,I009,3,249.99,749.97
order_1688,I008,4,89.99,359.96
order_1689,I008,2,89.99,179.98
order_1690,I009,1,249.99,249.99
order_1690,I017,3,12.99,38.97
order_1690,I014,1,129.99,129.99
order_1690,I015,4,39.99,159.96
order_1691,I002,4,12.5,50.0
order_1692,I001,2,8.99,17.98
order_1693,I012,4,349.99,1399.96
order_1694,I012,5,349.99,1749.95
order_1695,I020,1,14.99,14.99
order_1695,I018,6,24.99,149.94
order_1695,I007,4,12.99,51.96
order_1695,I023,1,69.99,69.99
order_1696,I008,1,89.99,89.99
order_1696,I010,1,59.99,59.99
order_1696,I012,8,349.99,2799.92
order_1697,I023,1,69.99,69.99
order_1697,I011,4,199.99,799.96
order_1698,I014,6,129.99,779.94
order_1698,I005,3,899.99,2699.97
order_1698,I008,1,89.99,89.99
order_1698,I019,1,34.99,34.99
order_1699,I010,3,59.99,179.97
order_1699,I009,1,249.99,249.99
order_1699,I004,2,15.99,31.98
order_1699,I008,2,89.99,179.98
order_1699,I023,4,69.99,279.96
order_1700,I014,1,129.99,129.99
order_1701,I002,1,12.5,12.5
order_1701,I008,7,89.99,629.93
order_1702,I007,4,12.99,51.96
order_1702,I003,2,5.99,11.98
order_1702,I022,4,45.99,183.96
order_1702,I008,1,89.99,89.99
order_1703,I022,8,45.99,367.92
order_1703,I007,2,12.99,25.98
order_1703,I023,1,69.99,69.99
order_1704,I004,6,15.99,95.94
order_1705,I009,6,249.99,1499.94
order_1706,I011,1,199.99,199.99
order_1706,I005,3,899.99,2699.97
order_1706,I006,1,29.99,29.99
order_1707,I022,2,45.99,91.98
order_1707,I005,2,899.99,1799.98
order_1708,I009,2,249.99,499.98
order_1708,I003,9,5.99,53.91
order_1708,I011,1,199.99,199.99
order_1709,I017,2,12.99,25.98
order_1709,I021,1,18.99,18.99
order_1710,I011,2,199.99,399.98
order_1710,I008,5,89.99,449.95
order_1710,I010,8,59.99,479.92
order_1711,I022,2,45.99,91.98
order_1711,I011,3,199.99,599.97
order_1712,I018,1,24.99,24.99
order_1712,I003,2,5.99,11.98
order_1712,I001,1,8.99,8.99
order_1713,I013,1,149.99,149.99
order_1713,I024,6,16.99,101.94
order_1713,I010,2,59.99,119.98
order_1714,I005,7,899.99,6299.93
order_1714,I008,4,89.99,359.96
order_1715,I014,3,129.99,389.97
order_1716,I014,1,129.99,129.99
order_1716,I009,1,249.99,249.99
order_1717,I021,2,18.99,37.98
order_1717,I019,2,34.99,69.98
order_1717,I022,4,45.99,183.96
order_1717,I009,2,249.99,499.98
order_1717,I003,3,5.99,17.97
order_1718,I022,3,45.99,137.97
order_1718,I015,2,39.99,79.98
order_1719,I002,4,12.5,50.0
order_1719,I003,1,5.99,5.99
order_1719,I021,2,18.99,37.98
order_1719,I015,2,39.99,79.98
order_1720,I021,5,18.99,94.95
order_1720,I004,1,15.99,15.99
order_1720,I009,4,249.99,999.96
order_1720,I006,6,29.99,179.94
order_1721,I007,1,12.99,12.99
order_1721,I020,2,14.99,29.98
order_1721,I010,1,59.99,59.99
order_1722,I006,6,29.99,179.94
order_1723,I014,1,129.99,129.99
order_1724,I020,4,14.99,59.96
order_1725,I009,3,249.99,749.97
order_1725,I011,6,199.99,1199.94
order_1726,I003,3,5.99,17.97
order_1727,I019,7,34.99,244.93
order_1727,I015,1,39.99,39.99
order_1728,I013,4,149.99,599.96
order_1728,I016,4,19.99,79.96
order_1729,I018,2,24.99,49.98
order_1729,I007,1,12.99,12.99
order_1730,I011,1,199.99,199.99
order_1730,I012,7,349.99,2449.93
order_1731,I015,4,39.99,159.96
order_1732,I013,1,149.99,149.99
order_1732,I011,3,199.99,599.97
order_1732,I009,4,249.99,999.96
order_1732,I005,4,899.99,3599.96
order_1732,I006,9,29.99,269.91
order_1733,I012,3,349.99,1049.97
order_1734,I023,1,69.99,69.99
order_1734,I016,3,19.99,59.97
order_1734,I020,2,14.99,29.98
order_1734,I015,1,39.99,39.99
order_1735,I021,5,18.99,94.95
order_1735,I007,1,12.99,12.99
order_1736,I007,2,12.99,25.98
order_1736,I024,4,16.99,67.96
order_1736,I008,1,89.99,89.99
order_1737,I002,1,12.5,12.5
order_1737,I005,6,899.99,5399.94
order_1737,I009,1,249.99,249.99
order_1737,I017,2,12.99,25.98
order_1737,I010,1,59.99,59.99
order_1738,I011,2,199.99,399.98
order_1739,I005,1,899.99,899.99
order_1739,I012,6,349.99,2099.94
order_1740,I014,3,129.99,389.97
order_1740,I019,1,34.99,34.99
order_1740,I001,3,8.99,26.97
order_1741,I006,1,29.99,29.99
order_1742,I012,5,349.99,1749.95
order_1743,I024,1,16.99,16.99
order_1744,I012,1,349.99,349.99
order_1745,I012,1,349.99,349.99
order_1745,I023,1,69.99,69.99
order_1745,I014,3,129.99,389.97
order_1745,I006,1,29.99,29.99
order_1746,I012,3,349.99,1049.97
order_1747,I013,1,149.99,149.99
order_1747,I001,1,8.99,8.99
order_1747,I019,3,34.99,104.97
order_1748,I018,8,24.99,199.92
order_1749,I010,3,59.99,179.97
order_1749,I003,1,5.99,5.99
order_1749,I004,1,15.99,15.99
order_1749,I018,7,24.99,174.93
order_1750,I020,1,14.99,14.99
order_1751,I003,6,5.99,35.94
order_1751,I024,1,16.99,16.99
order_1751,I010,2,59.99,119.98
order_1752,I007,1,12.99,12.99
order_1752,I012,4,349.99,1399.96
order_1753,I010,1,59.99,59.99
order_1753,I022,2,45.99,91.98
order_1754,I021,1,18.99,18.99
order_1755,I019,4,34.99,139.96
order_1755,I012,4,349.99,1399.96
order_1756,I024,5,16.99,84.95
order_1757,I011,1,199.99,199.99
order_1758,I010,1,59.99,59.99
order_1758,I016,1,19.99,19.99
order_1759,I005,2,899.99,1799.98
order_1760,I016,7,19.99,139.93
order_1761,I017,1,12.99,12.99
order_1762,I015,2,39.99,79.98
order_1762,I023,3,69.99,209.97
order_1763,I024,1,16.99,16.99
order_1763,I020,2,14.99,29.98
order_1763,I023,1,69.99,69.99
order_1763,I014,1,129.99,129.99
order_1764,I012,7,349.99,2449.93
order_1764,I011,5,199.99,999.95
order_1765,I020,3,14.99,44.97
order_1765,I021,1,18.99,18.99
order_1766,I023,3,69.99,209.97
order_1766,I008,4,89.99,359.96
order_1767,I004,2,15.99,31.98
order_1768,I019,4,34.99,139.96
order_1768,I013,3,149.99,449.97
order_1768,I001,2,8.99,17.98
order_1768,I016,10,19.99,199.9
order_1769,I003,1,5.99,5.99
order_1770,I019,1,34.99,34.99
order_1770,I020,5,14.99,74.95
order_1771,I006,3,29.99,89.97
order_1771,I001,1,8.99,8.99
order_1772,I003,3,5.99,17.97
order_1772,I022,8,45.99,367.92
order_1773,I004,6,15.99,95.94
order_1773,I006,2,29.99,59.98
order_1774,I023,1,69.99,69.99
order_1774,I018,1,24.99,24.99
order_1775,I002,3,12.5,37.5
order_1775,I023,3,69.99,209.97
order_1776,I018,5,24.99,124.95
order_1776,I010,1,59.99,59.99
order_1776,I006,6,29.99,179.94
order_1776,I016,8,19.99,159.92
order_1777,I015,2,39.99,79.98
order_1778,I004,2,15.99,31.98
order_1778,I012,2,349.99,699.98
order_1778,I018,2,24.99,49.98
order_1778,I007,6,12.99,77.94
order_1779,I024,7,16.99,118.93
order_1779,I011,1,199.99,199.99
order_1780,I010,2,59.99,119.98
order_1780,I012,3,349.99,1049.97
order_1781,I004,2,15.99,31.98
order_1782,I018,1,24.99,24.99
order_1782,I009,1,249.99,249.99
order_1783,I018,7,24.99,174.93
order_1783,I015,3,39.99,119.97
order_1783,I007,1,12.99,12.99
order_1784,I011,4,199.99,799.96
order_1785,I021,4,18.99,75.96
order_1785,I023,6,69.99,419.94
order_1785,I001,1,8.99,8.99
order_1785,I015,3,39.99,119.97
order_1785,I024,3,16.99,50.97
order_1786,I002,4,12.5,50.0
order_1787,I008,2,89.99,179.98
order_1787,I022,6,45.99,275.94
order_1788,I007,7,12.99,90.93
order_1788,I005,1,899.99,899.99
order_1789,I018,3,24.99,74.97
order_1790,I005,6,899.99,5399.94
order_1790,I016,7,19.99,139.93
order_1791,I003,1,5.99,5.99
order_1791,I015,3,39.99,119.97
order_1792,I006,1,29.99,29.99
order_1792,I005,6,899.99,5399.94
order_1793,I003,2,5.99,11.98
order_1794,I015,1,39.99,39.99
order_1794,I019,7,34.99,244.93
order_1794,I018,1,24.99,24.99
order_1795,I024,4,16.99,67.96
order_1796,I021,5,18.99,94.95
order_1797,I021,5,18.99,94.95
order_1798,I007,6,12.99,77.94
order_1798,I010,6,59.99,359.94
order_1798,I023,5,69.99,349.95
order_1798,I018,7,24.99,174.93
order_1799,I002,1,12.5,12.5
order_1799,I001,1,8.99,8.99
order_1800,I009,1,249.99,249.99
order_1801,I018,1,24.99,24.99
order_1802,I003,5,5.99,29.95
order_1802,I016,1,19.99,19.99
order_1803,I006,2,29.99,59.98
order_1803,I007,1,12.99,12.99
order_1804,I023,7,69.99,489.93
order_1804,I013,1,149.99,149.99
order_1804,I022,6,45.99,275.94
order_1804,I003,3,5.99,17.97
order_1804,I007,3,12.99,38.97
order_1805,I004,5,15.99,79.95
order_1805,I013,1,149.99,149.99
order_1806,I018,1,24.99,24.99
order_1806,I012,9,349.99,3149.91
order_1807,I012,4,349.99,1399.96
order_1808,I011,6,199.99,1199.94
order_1808,I013,2,149.99,299.98
order_1808,I010,5,59.99,299.95
order_1809,I021,2,18.99,37.98
order_1810,I021,2,18.99,37.98
order_1810,I009,1,249.99,249.99
order_1810,I011,1,199.99,199.99
order_1810,I005,2,899.99,1799.98
order_1810,I010,1,59.99,59.99
order_1811,I024,1,16.99,16.99
order_1811,I007,1,12.99,12.99
order_1812,I011,1,199.99,199.99
order_1813,I015,3,39.99,119.97
order_1813,I008,4,89.99,359.96
order_1814,I006,6,29.99,179.94
order_1815,I005,2,899.99,1799.98
order_1816,I003,1,5.99,5.99
order_1816,I004,5,15.99,79.95
order_1816,I009,2,249.99,499.98
order_1816,I016,8,19.99,159.92
order_1816,I019,1,34.99,34.99
order_1817,I014,2,129.99,259.98
order_1818,I021,8,18.99,151.92
order_1819,I004,4,15.99,63.96
order_1820,I003,5,5.99,29.95
order_1821,I009,3,249.99,749.97
order_1821,I012,3,349.99,1049.97
order_1821,I001,4,8.99,35.96
order_1821,I022,1,45.99,45.99
order_1822,I020,3,14.99,44.97
order_1823,I015,4,39.99,159.96
order_1823,I013,2,149.99,299.98
order_1823,I008,1,89.99,89.99
order_1823,I007,1,12.99,12.99
order_1824,I001,6,8.99,53.94
order_1825,I014,4,129.99,519.96
order_1826,I008,6,89.99,539.94
order_1826,I022,6,45.99,275.94
order_1826,I005,3,899.99,2699.97
order_1826,I002,1,12.5,12.5
order_1826,I020,6,14.99,89.94
order_1827,I012,3,349.99,1049.97
order_1828,I001,5,8.99,44.95
order_1828,I018,3,24.99,74.97
order_1828,I005,2,899.99,1799.98
order_1828,I019,1,34.99,34.99
order_1829,I006,3,29.99,89.97
order_1830,I011,1,199.99,199.99
order_1830,I008,1,89.99,89.99
order_1830,I002,6,12.5,75.0
order_1831,I022,4,45.99,183.96
order_1831,I004,2,15.99,31.98
order_1832,I020,2,14.99,29.98
order_1833,I007,3,12.99,38.97
order_1833,I001,3,8.99,26.97
order_1834,I007,7,12.99,90.93
order_1834,I022,7,45.99,321.93
order_1835,I016,1,19.99,19.99
order_1836,I001,6,8.99,53.94
order_1836,I012,1,349.99,349.99
order_1836,I022,2,45.99,91.98
order_1837,I017,1,12.99,12.99
order_1838,I003,6,5.99,35.94
order_1839,I015,1,39.99,39.99
order_1840,I011,4,199.99,799.96
order_1841,I012,2,349.99,699.98
order_1842,I006,2,29.99,59.98
order_1842,I014,1,129.99,129.99
order_1842,I010,3,59.99,179.97
order_1843,I008,3,89.99,269.97
order_1843,I023,4,69.99,279.96
order_1843,I013,7,149.99,1049.93
order_1844,I015,1,39.99,39.99
order_1844,I007,2,12.99,25.98
order_1844,I014,2,129.99,259.98
order_1844,I002,5,12.5,62.5
order_1844,I005,2,899.99,1799.98
order_1845,I003,4,5.99,23.96
order_1845,I005,1,899.99,899.99
order_1846,I021,6,18.99,113.94
order_1846,I022,3,45.99,137.97
order_1847,I015,8,39.99,319.92
order_1847,I003,3,5.99,17.97
order_1848,I023,3,69.99,209.97
order_1848,I022,1,45.99,45.99
order_1849,I022,3,45.99,137.97
order_1850,I009,8,249.99,1999.92
order_1851,I012,1,349.99,349.99
order_1851,I003,8,5.99,47.92
order_1852,I016,1,19.99,19.99
order_1852,I002,5,12.5,62.5
order_1853,I020,2,14.99,29.98
order_1853,I013,1,149.99,149.99
order_1853,I012,6,349.99,2099.94
order_1853,I023,1,69.99,69.99
order_1854,I019,5,34.99,174.95
order_1854,I012,3,349.99,1049.97
order_1855,I015,3,39.99,119.97
order_1855,I021,1,18.99,18.99
order_1856,I010,3,59.99,179.97
order_1857,I022,3,45.99,137.97
order_1858,I021,3,18.99,56.97
order_1858,I011,5,199.99,999.95
order_1859,I015,1,39.99,39.99
order_1860,I017,1,12.99,12.99
order_1860,I005,3,899.99,2699.97
order_1861,I016,1,19.99,19.99
order_1861,I022,7,45.99,321.93
order_1861,I023,3,69.99,209.97
order_1861,I019,1,34.99,34.99
order_1862,I024,1,16.99,16.99
order_1863,I019,2,34.99,69.98
order_1864,I018,1,24.99,24.99
order_1864,I009,3,249.99,749.97
order_1865,I004,4,15.99,63.96
order_1866,I022,2,45.99,91.98
order_1866,I016,6,19.99,119.94
order_1866,I012,2,349.99,699.98
order_1866,I003,6,5.99,35.94
order_1867,I015,1,39.99,39.99
order_1867,I002,2,12.5,25.0
order_1868,I012,8,349.99,2799.92
order_1868,I003,3,5.99,17.97
order_1869,I001,6,8.99,53.94
order_1869,I022,2,45.99,91.98
order_1870,I024,3,16.99,50.97
order_1870,I006,1,29.99,29.99
order_1870,I001,1,8.99,8.99
order_1870,I009,1,249.99,249.99
order_1871,I015,8,39.99,319.92
order_1871,I006,3,29.99,89.97
order_1872,I022,4,45.99,183.96
order_1872,I014,4,129.99,519.96
order_1873,I002,4,12.5,50.0
order_1873,I022,7,45.99,321.93
order_1874,I012,7,349.99,2449.93
order_1875,I015,2,39.99,79.98
order_1875,I004,1,15.99,15.99
order_1875,I023,1,69.99,69.99
order_1876,I009,5,249.99,1249.95
order_1877,I008,1,89.99,89.99
order_1877,I002,2,12.5,25.0
order_1877,I022,3,45.99,137.97
order_1878,I019,4,34.99,139.96
order_1879,I023,2,69.99,139.98
order_1880,I003,1,5.99,5.99
order_1880,I021,1,18.99,18.99
order_1880,I004,3,15.99,47.97
order_1880,I009,4,249.99,999.96
order_1880,I008,7,89.99,629.93
order_1881,I014,1,129.99,129.99
order_1881,I011,2,199.99,399.98
order_1882,I005,8,899.99,7199.92
order_1882,I017,8,12.99,103.92
order_1883,I005,1,899.99,899.99
order_1884,I003,4,5.99,23.96
order_1885,I017,4,12.99,51.96
order_1886,I004,1,15.99,15.99
order_1887,I002,3,12.5,37.5
order_1887,I003,5,5.99,29.95
order_1887,I007,6,12.99,77.94
order_1887,I022,1,45.99,45.99
order_1888,I016,1,19.99,19.99
order_1888,I007,6,12.99,77.94
order_1888,I024,2,16.99,33.98
order_1889,I005,1,899.99,899.99
order_1889,I002,6,12.5,75.0
order_1889,I011,1,199.99,199.99
order_1889,I003,3,5.99,17.97
order_1890,I019,3,34.99,104.97
