order_id,user_id
order_1958,U001
order_1958,U006
order_1958,U002
order_1959,U003
order_1959,U001
order_1959,U006
order_1959,U002
order_1960,U001
order_1960,U002
order_1961,U003
order_1961,U001
order_1961,U004
order_1961,U006
order_1962,U001
order_1962,U002
order_1963,U001
order_1963,U004
order_1963,U006
order_1963,U002
order_1964,U003
order_1964,U001
order_1964,U006
order_1964,U002
order_1965,U003
order_1965,U001
order_1965,U004
order_1965,U002
order_1966,U006
order_1966,U004
order_1966,U002
order_1966,U005
order_1967,U005
order_1967,U004
order_1967,U006
order_1967,U002
order_1968,U001
order_1968,U004
order_1968,U006
order_1968,U002
order_1969,U003
order_1969,U001
order_1969,U004
order_1969,U005
order_1970,U001
order_1970,U004
order_1970,U002
order_1970,U005
order_1971,U003
order_1971,U001
order_1971,U004
order_1971,U002
order_1972,U001
order_1972,U002
order_1973,U001
order_1973,U004
order_1973,U002
order_1973,U006
order_1974,U003
order_1974,U001
order_1974,U004
order_1974,U005
order_1975,U003
order_1975,U001
order_1975,U006
order_1975,U005
order_1976,U003
order_1976,U001
order_1976,U006
order_1976,U002
order_1977,U001
order_1977,U004
order_1977,U006
order_1977,U005
order_1978,U003
order_1978,U001
order_1978,U004
order_1978,U005
order_1979,U001
order_1979,U004
order_1979,U006
order_1979,U002
order_1980,U001
order_1980,U004
order_1980,U002
order_1980,U005
order_1981,U003
order_1981,U001
order_1981,U004
order_1981,U002
order_1982,U001
order_1982,U004
order_1982,U006
order_1982,U002
order_1983,U001
order_1983,U004
order_1983,U002
order_1983,U005
order_1984,U003
order_1984,U001
order_1984,U006
order_1984,U005
order_1985,U001
order_1985,U006
order_1985,U002
order_1985,U005
order_1986,U003
order_1986,U001
order_1986,U006
order_1986,U002
order_1987,U001
order_1987,U004
order_1987,U006
order_1987,U005
order_1988,U003
order_1988,U001
order_1988,U004
order_1988,U002
order_1989,U001
order_1989,U006
order_1989,U002
order_1990,U003
order_1990,U001
order_1990,U004
order_1990,U006
order_1991,U003
order_1991,U001
order_1991,U004
order_1991,U006
order_1992,U004
order_1992,U006
order_1992,U002
order_1992,U005
order_1993,U001
order_1993,U006
order_1993,U002
order_1993,U005
order_1994,U003
order_1994,U004
order_1994,U006
order_1994,U005
order_1995,U001
order_1995,U004
order_1995,U002
order_1995,U006
order_1996,U001
order_1996,U004
order_1996,U002
order_1996,U006
order_1997,U003
order_1997,U001
order_1997,U004
order_1997,U005
order_1998,U003
order_1998,U004
order_1998,U002
order_1998,U005
order_1999,U001
order_1999,U005
order_1999,U006
order_1999,U002
order_2000,U001
order_2000,U006
order_2000,U002
order_2000,U005
